code,country,year,hospital_stay_length
AUS,Australia,2006,1.9
AUS,Australia,2006,2.5
AUS,Australia,2006,2.0
AUS,Australia,2006,27.5
AUS,Australia,2006,7.7
AUS,Australia,2006,4.0
AUS,Australia,2006,15.7
AUS,Australia,2006,10.3
AUS,Australia,2006,4.7
AUS,Australia,2006,7.2
AUS,Australia,2006,7.6
AUS,Australia,2006,25.7
AUS,Australia,2006,5.0
AUS,Australia,2006,15.2
AUS,Australia,2006,23.3
AUS,Australia,2006,6.6
AUS,Australia,2006,7.9
AUS,Australia,2006,5.0
AUS,Australia,2006,4.3
AUS,Australia,2006,6.2
AUS,Australia,2006,4.3
AUS,Australia,2006,3.8
AUS,Australia,2006,4.3
AUS,Australia,2006,5.1
AUS,Australia,2006,9.4
AUS,Australia,2006,3.3
AUS,Australia,2006,6.7
AUS,Australia,2006,7.8
AUS,Australia,2006,6.0
AUS,Australia,2006,4.4
AUS,Australia,2006,4.2
AUS,Australia,2006,7.3
AUS,Australia,2006,10.4
AUS,Australia,2006,9.6
AUS,Australia,2006,10.8
AUS,Australia,2006,13.6
AUS,Australia,2006,4.6
AUS,Australia,2006,3.1
AUS,Australia,2006,2.1
AUS,Australia,2006,17.5
AUS,Australia,2006,5.1
AUS,Australia,2006,6.2
AUS,Australia,2006,6.8
AUS,Australia,2006,4.3
AUS,Australia,2006,6.5
AUS,Australia,2006,4.8
AUS,Australia,2006,2.2
AUS,Australia,2006,10.6
AUS,Australia,2006,7.7
AUS,Australia,2006,2.5
AUS,Australia,2006,7.7
AUS,Australia,2006,4.1
AUS,Australia,2006,8.3
AUS,Australia,2006,3.8
AUS,Australia,2006,6.2
AUS,Australia,2006,4.0
AUS,Australia,2006,2.4
AUS,Australia,2006,6.0
AUS,Australia,2006,4.3
AUS,Australia,2006,1.2
AUS,Australia,2006,2.5
AUS,Australia,2006,4.4
AUS,Australia,2006,4.0
AUS,Australia,2006,4.9
AUS,Australia,2006,5.5
AUS,Australia,2006,2.9
AUS,Australia,2006,10.0
AUS,Australia,2006,18.1
AUS,Australia,2006,2.5
AUS,Australia,2006,4.5
AUS,Australia,2006,3.5
AUS,Australia,2006,1.6
AUS,Australia,2006,3.9
AUS,Australia,2006,3.7
AUS,Australia,2006,3.2
AUS,Australia,2006,3.6
AUS,Australia,2006,1.7
AUS,Australia,2006,2.1
AUS,Australia,2006,2.8
AUS,Australia,2006,2.9
AUS,Australia,2006,3.5
AUS,Australia,2006,2.6
AUS,Australia,2006,8.9
AUS,Australia,2006,2.2
AUS,Australia,2006,3.1
AUS,Australia,2006,5.7
AUS,Australia,2006,3.1
AUS,Australia,2006,5.1
AUS,Australia,2006,3.8
AUS,Australia,2006,6.9
AUS,Australia,2006,1.6
AUS,Australia,2006,3.3
AUS,Australia,2006,6.9
AUS,Australia,2006,6.7
AUS,Australia,2006,3.7
AUS,Australia,2006,3.1
AUS,Australia,2006,1.9
AUS,Australia,2006,3.5
AUS,Australia,2006,3.8
AUS,Australia,2006,2.5
AUS,Australia,2006,8.5
AUS,Australia,2006,4.1
AUS,Australia,2006,1.1
AUS,Australia,2006,1.5
AUS,Australia,2006,7.5
AUS,Australia,2007,5.1
AUS,Australia,2007,7.8
AUS,Australia,2007,3.8
AUS,Australia,2007,3.9
AUS,Australia,2007,5.2
AUS,Australia,2007,4.8
AUS,Australia,2007,2.5
AUS,Australia,2007,3.9
AUS,Australia,2007,7.9
AUS,Australia,2007,8.0
AUS,Australia,2007,7.4
AUS,Australia,2007,6.7
AUS,Australia,2007,1.4
AUS,Australia,2007,9.6
AUS,Australia,2007,5.1
AUS,Australia,2007,6.1
AUS,Australia,2007,5.3
AUS,Australia,2007,5.4
AUS,Australia,2007,4.4
AUS,Australia,2007,6.1
AUS,Australia,2007,5.4
AUS,Australia,2007,9.1
AUS,Australia,2007,9.0
AUS,Australia,2007,8.3
AUS,Australia,2007,17.1
AUS,Australia,2007,16.6
AUS,Australia,2007,2.5
AUS,Australia,2007,1.2
AUS,Australia,2007,7.4
AUS,Australia,2007,22.0
AUS,Australia,2007,2.4
AUS,Australia,2007,7.1
AUS,Australia,2007,3.0
AUS,Australia,2007,11.9
AUS,Australia,2007,6.2
AUS,Australia,2007,4.9
AUS,Australia,2007,7.4
AUS,Australia,2007,2.9
AUS,Australia,2007,2.6
AUS,Australia,2007,12.1
AUS,Australia,2007,4.0
AUS,Australia,2007,5.5
AUS,Australia,2007,3.2
AUS,Australia,2007,1.9
AUS,Australia,2007,2.5
AUS,Australia,2007,2.0
AUS,Australia,2007,27.4
AUS,Australia,2007,8.4
AUS,Australia,2007,4.2
AUS,Australia,2007,15.9
AUS,Australia,2007,10.1
AUS,Australia,2007,4.6
AUS,Australia,2007,6.7
AUS,Australia,2007,7.8
AUS,Australia,2007,27.0
AUS,Australia,2007,4.7
AUS,Australia,2007,15.4
AUS,Australia,2007,24.4
AUS,Australia,2007,6.3
AUS,Australia,2007,7.9
AUS,Australia,2007,4.9
AUS,Australia,2007,4.2
AUS,Australia,2007,6.0
AUS,Australia,2007,4.2
AUS,Australia,2007,3.7
AUS,Australia,2007,4.3
AUS,Australia,2007,5.2
AUS,Australia,2007,9.3
AUS,Australia,2007,3.3
AUS,Australia,2007,6.4
AUS,Australia,2007,7.7
AUS,Australia,2007,5.7
AUS,Australia,2007,10.0
AUS,Australia,2007,4.3
AUS,Australia,2007,4.1
AUS,Australia,2007,7.3
AUS,Australia,2007,10.4
AUS,Australia,2007,10.6
AUS,Australia,2007,11.8
AUS,Australia,2007,4.4
AUS,Australia,2007,3.3
AUS,Australia,2007,2.4
AUS,Australia,2007,18.0
AUS,Australia,2007,5.4
AUS,Australia,2007,6.2
AUS,Australia,2007,6.8
AUS,Australia,2007,4.2
AUS,Australia,2007,6.6
AUS,Australia,2007,4.8
AUS,Australia,2007,2.2
AUS,Australia,2007,10.4
AUS,Australia,2007,7.7
AUS,Australia,2007,2.6
AUS,Australia,2007,7.5
AUS,Australia,2007,4.0
AUS,Australia,2007,8.1
AUS,Australia,2007,3.6
AUS,Australia,2007,6.1
AUS,Australia,2007,4.1
AUS,Australia,2007,2.3
AUS,Australia,2007,6.0
AUS,Australia,2007,4.4
AUS,Australia,2007,1.2
AUS,Australia,2007,2.6
AUS,Australia,2007,4.3
AUS,Australia,2007,3.9
AUS,Australia,2007,4.8
AUS,Australia,2007,6.1
AUS,Australia,2007,3.0
AUS,Australia,2007,9.9
AUS,Australia,2007,17.6
AUS,Australia,2007,2.4
AUS,Australia,2007,4.5
AUS,Australia,2007,3.5
AUS,Australia,2007,1.6
AUS,Australia,2007,3.9
AUS,Australia,2007,3.6
AUS,Australia,2007,3.1
AUS,Australia,2007,3.5
AUS,Australia,2007,1.6
AUS,Australia,2007,2.2
AUS,Australia,2007,2.8
AUS,Australia,2007,2.8
AUS,Australia,2007,3.5
AUS,Australia,2007,2.7
AUS,Australia,2007,8.6
AUS,Australia,2007,2.1
AUS,Australia,2007,3.0
AUS,Australia,2007,5.7
AUS,Australia,2007,3.1
AUS,Australia,2007,5.2
AUS,Australia,2007,3.7
AUS,Australia,2007,6.9
AUS,Australia,2007,1.6
AUS,Australia,2007,3.3
AUS,Australia,2007,6.7
AUS,Australia,2007,6.7
AUS,Australia,2007,3.6
AUS,Australia,2007,3.0
AUS,Australia,2007,1.9
AUS,Australia,2007,3.4
AUS,Australia,2007,3.8
AUS,Australia,2007,2.5
AUS,Australia,2007,8.3
AUS,Australia,2007,4.1
AUS,Australia,2007,1.1
AUS,Australia,2007,1.4
AUS,Australia,2007,7.5
AUS,Australia,2008,4.9
AUS,Australia,2008,7.9
AUS,Australia,2008,3.8
AUS,Australia,2008,3.9
AUS,Australia,2008,5.0
AUS,Australia,2008,4.6
AUS,Australia,2008,2.4
AUS,Australia,2008,3.8
AUS,Australia,2008,8.3
AUS,Australia,2008,7.8
AUS,Australia,2008,7.1
AUS,Australia,2008,6.5
AUS,Australia,2008,1.4
AUS,Australia,2008,9.3
AUS,Australia,2008,4.9
AUS,Australia,2008,5.9
AUS,Australia,2008,5.2
AUS,Australia,2008,5.0
AUS,Australia,2008,4.5
AUS,Australia,2008,6.0
AUS,Australia,2008,5.5
AUS,Australia,2008,9.4
AUS,Australia,2008,8.8
AUS,Australia,2008,6.9
AUS,Australia,2008,16.4
AUS,Australia,2008,15.9
AUS,Australia,2008,2.6
AUS,Australia,2008,1.2
AUS,Australia,2008,7.3
AUS,Australia,2008,0.0
AUS,Australia,2008,2.5
AUS,Australia,2008,7.3
AUS,Australia,2008,3.3
AUS,Australia,2008,11.9
AUS,Australia,2008,6.2
AUS,Australia,2008,4.8
AUS,Australia,2008,8.0
AUS,Australia,2008,2.8
AUS,Australia,2008,2.6
AUS,Australia,2008,6.0
AUS,Australia,2008,4.0
AUS,Australia,2008,5.5
AUS,Australia,2008,3.2
AUS,Australia,2008,1.9
AUS,Australia,2008,2.5
AUS,Australia,2008,2.0
AUS,Australia,2008,25.5
AUS,Australia,2008,7.4
AUS,Australia,2008,4.0
AUS,Australia,2008,15.8
AUS,Australia,2008,10.2
AUS,Australia,2008,4.3
AUS,Australia,2008,6.7
AUS,Australia,2008,7.8
AUS,Australia,2008,26.3
AUS,Australia,2008,4.5
AUS,Australia,2008,15.1
AUS,Australia,2008,22.0
AUS,Australia,2008,6.1
AUS,Australia,2008,7.8
AUS,Australia,2008,4.9
AUS,Australia,2008,4.2
AUS,Australia,2008,6.1
AUS,Australia,2008,4.2
AUS,Australia,2008,3.6
AUS,Australia,2008,4.3
AUS,Australia,2008,5.3
AUS,Australia,2008,9.1
AUS,Australia,2008,3.1
AUS,Australia,2008,6.2
AUS,Australia,2008,8.0
AUS,Australia,2008,5.4
AUS,Australia,2008,9.8
AUS,Australia,2008,4.3
AUS,Australia,2008,4.2
AUS,Australia,2008,7.2
AUS,Australia,2008,10.0
AUS,Australia,2008,10.5
AUS,Australia,2008,12.6
AUS,Australia,2008,4.6
AUS,Australia,2008,3.5
AUS,Australia,2008,3.1
AUS,Australia,2008,17.2
AUS,Australia,2008,5.3
AUS,Australia,2008,6.0
AUS,Australia,2008,6.6
AUS,Australia,2008,4.2
AUS,Australia,2008,6.5
AUS,Australia,2008,4.7
AUS,Australia,2008,2.2
AUS,Australia,2008,10.2
AUS,Australia,2008,7.3
AUS,Australia,2008,2.6
AUS,Australia,2008,7.5
AUS,Australia,2008,4.0
AUS,Australia,2008,8.0
AUS,Australia,2008,3.6
AUS,Australia,2008,6.0
AUS,Australia,2008,4.2
AUS,Australia,2008,2.3
AUS,Australia,2008,5.9
AUS,Australia,2008,4.2
AUS,Australia,2008,1.2
AUS,Australia,2008,2.5
AUS,Australia,2008,4.1
AUS,Australia,2008,3.7
AUS,Australia,2008,4.7
AUS,Australia,2008,5.8
AUS,Australia,2008,3.1
AUS,Australia,2008,9.8
AUS,Australia,2008,17.5
AUS,Australia,2008,2.4
AUS,Australia,2008,4.3
AUS,Australia,2008,3.4
AUS,Australia,2008,1.6
AUS,Australia,2008,3.9
AUS,Australia,2008,3.4
AUS,Australia,2008,3.0
AUS,Australia,2008,3.5
AUS,Australia,2008,1.6
AUS,Australia,2008,2.2
AUS,Australia,2008,2.7
AUS,Australia,2008,2.7
AUS,Australia,2008,3.3
AUS,Australia,2008,2.7
AUS,Australia,2008,8.3
AUS,Australia,2008,2.0
AUS,Australia,2008,3.0
AUS,Australia,2008,5.5
AUS,Australia,2008,3.1
AUS,Australia,2008,5.1
AUS,Australia,2008,7.0
AUS,Australia,2008,4.3
AUS,Australia,2008,6.9
AUS,Australia,2008,1.5
AUS,Australia,2008,3.3
AUS,Australia,2008,7.0
AUS,Australia,2008,3.6
AUS,Australia,2008,3.0
AUS,Australia,2008,1.9
AUS,Australia,2008,3.5
AUS,Australia,2008,3.8
AUS,Australia,2008,2.5
AUS,Australia,2008,8.1
AUS,Australia,2008,4.1
AUS,Australia,2008,1.1
AUS,Australia,2008,1.4
AUS,Australia,2008,7.2
AUS,Australia,2009,4.7
AUS,Australia,2009,8.0
AUS,Australia,2009,3.7
AUS,Australia,2009,3.8
AUS,Australia,2009,5.0
AUS,Australia,2009,4.4
AUS,Australia,2009,2.4
AUS,Australia,2009,3.7
AUS,Australia,2009,8.1
AUS,Australia,2009,7.6
AUS,Australia,2009,6.9
AUS,Australia,2009,6.4
AUS,Australia,2009,1.3
AUS,Australia,2009,9.6
AUS,Australia,2009,4.8
AUS,Australia,2009,5.8
AUS,Australia,2009,5.1
AUS,Australia,2009,4.8
AUS,Australia,2009,4.4
AUS,Australia,2009,5.7
AUS,Australia,2009,5.3
AUS,Australia,2009,9.1
AUS,Australia,2009,6.9
AUS,Australia,2009,16.1
AUS,Australia,2009,15.6
AUS,Australia,2009,2.7
AUS,Australia,2009,1.3
AUS,Australia,2009,7.2
AUS,Australia,2009,0.0
AUS,Australia,2009,2.3
AUS,Australia,2009,7.2
AUS,Australia,2009,3.3
AUS,Australia,2009,11.4
AUS,Australia,2009,6.2
AUS,Australia,2009,4.7
AUS,Australia,2009,7.5
AUS,Australia,2009,2.9
AUS,Australia,2009,2.6
AUS,Australia,2009,11.6
AUS,Australia,2009,3.8
AUS,Australia,2009,5.4
AUS,Australia,2009,3.1
AUS,Australia,2009,1.8
AUS,Australia,2009,2.5
AUS,Australia,2009,2.0
AUS,Australia,2009,24.2
AUS,Australia,2009,8.6
AUS,Australia,2009,4.2
AUS,Australia,2009,16.5
AUS,Australia,2009,10.6
AUS,Australia,2009,4.2
AUS,Australia,2009,7.0
AUS,Australia,2009,8.6
AUS,Australia,2009,26.2
AUS,Australia,2009,4.7
AUS,Australia,2009,15.4
AUS,Australia,2009,20.2
AUS,Australia,2009,6.1
AUS,Australia,2009,7.6
AUS,Australia,2009,4.8
AUS,Australia,2009,4.0
AUS,Australia,2009,6.0
AUS,Australia,2009,4.2
AUS,Australia,2009,3.5
AUS,Australia,2009,4.1
AUS,Australia,2009,5.4
AUS,Australia,2009,9.1
AUS,Australia,2009,3.0
AUS,Australia,2009,6.2
AUS,Australia,2009,7.1
AUS,Australia,2009,5.1
AUS,Australia,2009,9.5
AUS,Australia,2009,4.2
AUS,Australia,2009,4.0
AUS,Australia,2009,7.1
AUS,Australia,2009,10.0
AUS,Australia,2009,10.2
AUS,Australia,2009,14.3
AUS,Australia,2009,4.7
AUS,Australia,2009,3.6
AUS,Australia,2009,3.3
AUS,Australia,2009,18.1
AUS,Australia,2009,5.4
AUS,Australia,2009,5.9
AUS,Australia,2009,6.4
AUS,Australia,2009,4.0
AUS,Australia,2009,6.4
AUS,Australia,2009,4.5
AUS,Australia,2009,9.7
AUS,Australia,2009,6.9
AUS,Australia,2009,2.6
AUS,Australia,2009,7.3
AUS,Australia,2009,3.9
AUS,Australia,2009,7.9
AUS,Australia,2009,3.5
AUS,Australia,2009,5.7
AUS,Australia,2009,4.0
AUS,Australia,2009,2.3
AUS,Australia,2009,5.8
AUS,Australia,2009,4.1
AUS,Australia,2009,1.2
AUS,Australia,2009,2.5
AUS,Australia,2009,3.9
AUS,Australia,2009,3.5
AUS,Australia,2009,4.8
AUS,Australia,2009,5.8
AUS,Australia,2009,3.0
AUS,Australia,2009,9.9
AUS,Australia,2009,17.5
AUS,Australia,2009,2.3
AUS,Australia,2009,4.3
AUS,Australia,2009,3.5
AUS,Australia,2009,1.5
AUS,Australia,2009,3.9
AUS,Australia,2009,3.3
AUS,Australia,2009,3.0
AUS,Australia,2009,3.4
AUS,Australia,2009,1.6
AUS,Australia,2009,2.2
AUS,Australia,2009,2.5
AUS,Australia,2009,2.7
AUS,Australia,2009,3.2
AUS,Australia,2009,2.6
AUS,Australia,2009,8.2
AUS,Australia,2009,2.0
AUS,Australia,2009,8.5
AUS,Australia,2009,3.0
AUS,Australia,2009,5.4
AUS,Australia,2009,3.0
AUS,Australia,2009,5.1
AUS,Australia,2009,6.7
AUS,Australia,2009,4.9
AUS,Australia,2009,6.8
AUS,Australia,2009,1.5
AUS,Australia,2009,3.1
AUS,Australia,2009,6.8
AUS,Australia,2009,3.7
AUS,Australia,2009,2.9
AUS,Australia,2009,1.9
AUS,Australia,2009,3.5
AUS,Australia,2009,3.7
AUS,Australia,2009,2.4
AUS,Australia,2009,7.9
AUS,Australia,2009,4.0
AUS,Australia,2009,1.1
AUS,Australia,2009,1.4
AUS,Australia,2009,7.0
AUS,Australia,2009,2.5
AUS,Australia,2010,4.8
AUS,Australia,2010,7.7
AUS,Australia,2010,3.8
AUS,Australia,2010,3.7
AUS,Australia,2010,4.9
AUS,Australia,2010,4.4
AUS,Australia,2010,2.5
AUS,Australia,2010,3.6
AUS,Australia,2010,8.5
AUS,Australia,2010,7.5
AUS,Australia,2010,6.5
AUS,Australia,2010,6.2
AUS,Australia,2010,1.3
AUS,Australia,2010,9.6
AUS,Australia,2010,4.8
AUS,Australia,2010,5.8
AUS,Australia,2010,5.0
AUS,Australia,2010,4.7
AUS,Australia,2010,4.5
AUS,Australia,2010,5.6
AUS,Australia,2010,5.4
AUS,Australia,2010,9.0
AUS,Australia,2010,6.4
AUS,Australia,2010,15.7
AUS,Australia,2010,15.2
AUS,Australia,2010,2.7
AUS,Australia,2010,1.2
AUS,Australia,2010,7.0
AUS,Australia,2010,0.0
AUS,Australia,2010,2.3
AUS,Australia,2010,4.6
AUS,Australia,2010,7.0
AUS,Australia,2010,3.3
AUS,Australia,2010,11.2
AUS,Australia,2010,6.0
AUS,Australia,2010,7.4
AUS,Australia,2010,2.9
AUS,Australia,2010,2.5
AUS,Australia,2010,12.5
AUS,Australia,2010,3.8
AUS,Australia,2010,5.3
AUS,Australia,2010,3.0
AUS,Australia,2010,1.8
AUS,Australia,2010,2.4
AUS,Australia,2010,17.4
AUS,Australia,2010,22.9
AUS,Australia,2010,7.3
AUS,Australia,2010,4.1
AUS,Australia,2010,16.2
AUS,Australia,2010,10.1
AUS,Australia,2010,4.0
AUS,Australia,2010,7.0
AUS,Australia,2010,8.2
AUS,Australia,2010,24.9
AUS,Australia,2010,4.6
AUS,Australia,2010,14.6
AUS,Australia,2010,16.9
AUS,Australia,2010,5.8
AUS,Australia,2010,7.9
AUS,Australia,2010,4.7
AUS,Australia,2010,4.0
AUS,Australia,2010,6.0
AUS,Australia,2010,3.9
AUS,Australia,2010,3.4
AUS,Australia,2010,4.1
AUS,Australia,2010,5.2
AUS,Australia,2010,9.1
AUS,Australia,2010,3.0
AUS,Australia,2010,6.0
AUS,Australia,2010,7.8
AUS,Australia,2010,5.2
AUS,Australia,2010,9.8
AUS,Australia,2010,4.2
AUS,Australia,2010,4.0
AUS,Australia,2010,7.1
AUS,Australia,2010,10.0
AUS,Australia,2010,10.2
AUS,Australia,2010,15.9
AUS,Australia,2010,4.7
AUS,Australia,2010,3.7
AUS,Australia,2010,3.1
AUS,Australia,2010,18.2
AUS,Australia,2010,5.1
AUS,Australia,2010,5.8
AUS,Australia,2010,6.2
AUS,Australia,2010,3.9
AUS,Australia,2010,6.3
AUS,Australia,2010,4.5
AUS,Australia,2010,9.4
AUS,Australia,2010,6.9
AUS,Australia,2010,3.1
AUS,Australia,2010,7.1
AUS,Australia,2010,3.8
AUS,Australia,2010,7.7
AUS,Australia,2010,3.4
AUS,Australia,2010,5.6
AUS,Australia,2010,4.2
AUS,Australia,2010,2.4
AUS,Australia,2010,5.7
AUS,Australia,2010,4.1
AUS,Australia,2010,2.0
AUS,Australia,2010,1.2
AUS,Australia,2010,2.5
AUS,Australia,2010,3.8
AUS,Australia,2010,3.4
AUS,Australia,2010,4.6
AUS,Australia,2010,5.9
AUS,Australia,2010,2.9
AUS,Australia,2010,9.8
AUS,Australia,2010,2.7
AUS,Australia,2010,4.3
AUS,Australia,2010,3.4
AUS,Australia,2010,1.6
AUS,Australia,2010,3.8
AUS,Australia,2010,3.8
AUS,Australia,2010,2.9
AUS,Australia,2010,3.4
AUS,Australia,2010,1.6
AUS,Australia,2010,2.2
AUS,Australia,2010,2.7
AUS,Australia,2010,2.6
AUS,Australia,2010,3.1
AUS,Australia,2010,2.7
AUS,Australia,2010,8.3
AUS,Australia,2010,2.0
AUS,Australia,2010,8.5
AUS,Australia,2010,2.9
AUS,Australia,2010,5.3
AUS,Australia,2010,3.1
AUS,Australia,2010,5.0
AUS,Australia,2010,7.0
AUS,Australia,2010,5.3
AUS,Australia,2010,6.6
AUS,Australia,2010,1.5
AUS,Australia,2010,3.1
AUS,Australia,2010,6.7
AUS,Australia,2010,3.5
AUS,Australia,2010,2.9
AUS,Australia,2010,1.9
AUS,Australia,2010,3.5
AUS,Australia,2010,3.5
AUS,Australia,2010,2.4
AUS,Australia,2010,7.8
AUS,Australia,2010,4.0
AUS,Australia,2010,1.1
AUS,Australia,2010,1.4
AUS,Australia,2010,6.8
AUS,Australia,2010,2.3
AUS,Australia,2011,7.7
AUS,Australia,2011,3.7
AUS,Australia,2011,3.6
AUS,Australia,2011,4.8
AUS,Australia,2011,4.3
AUS,Australia,2011,2.5
AUS,Australia,2011,3.6
AUS,Australia,2011,7.9
AUS,Australia,2011,7.4
AUS,Australia,2011,6.3
AUS,Australia,2011,6.0
AUS,Australia,2011,1.3
AUS,Australia,2011,9.2
AUS,Australia,2011,4.7
AUS,Australia,2011,5.7
AUS,Australia,2011,4.9
AUS,Australia,2011,4.8
AUS,Australia,2011,4.5
AUS,Australia,2011,5.4
AUS,Australia,2011,5.3
AUS,Australia,2011,8.9
AUS,Australia,2011,13.8
AUS,Australia,2011,15.6
AUS,Australia,2011,15.1
AUS,Australia,2011,2.4
AUS,Australia,2011,1.2
AUS,Australia,2011,6.8
AUS,Australia,2011,0.0
AUS,Australia,2011,2.3
AUS,Australia,2011,4.5
AUS,Australia,2011,6.6
AUS,Australia,2011,3.4
AUS,Australia,2011,10.8
AUS,Australia,2011,6.0
AUS,Australia,2011,7.2
AUS,Australia,2011,2.8
AUS,Australia,2011,2.5
AUS,Australia,2011,22.5
AUS,Australia,2011,3.7
AUS,Australia,2011,5.2
AUS,Australia,2011,3.1
AUS,Australia,2011,1.8
AUS,Australia,2011,2.3
AUS,Australia,2011,17.3
AUS,Australia,2011,22.5
AUS,Australia,2011,6.5
AUS,Australia,2011,4.1
AUS,Australia,2011,16.2
AUS,Australia,2011,10.2
AUS,Australia,2011,3.9
AUS,Australia,2011,7.1
AUS,Australia,2011,7.9
AUS,Australia,2011,25.5
AUS,Australia,2011,4.7
AUS,Australia,2011,14.6
AUS,Australia,2011,17.3
AUS,Australia,2011,5.8
AUS,Australia,2011,5.8
AUS,Australia,2011,7.6
AUS,Australia,2011,4.5
AUS,Australia,2011,3.9
AUS,Australia,2011,3.7
AUS,Australia,2011,3.3
AUS,Australia,2011,4.1
AUS,Australia,2011,5.2
AUS,Australia,2011,8.9
AUS,Australia,2011,2.9
AUS,Australia,2011,5.7
AUS,Australia,2011,7.4
AUS,Australia,2011,4.8
AUS,Australia,2011,9.4
AUS,Australia,2011,4.2
AUS,Australia,2011,4.0
AUS,Australia,2011,6.9
AUS,Australia,2011,10.0
AUS,Australia,2011,10.1
AUS,Australia,2011,18.8
AUS,Australia,2011,4.7
AUS,Australia,2011,4.2
AUS,Australia,2011,3.2
AUS,Australia,2011,18.3
AUS,Australia,2011,5.3
AUS,Australia,2011,5.8
AUS,Australia,2011,6.2
AUS,Australia,2011,3.9
AUS,Australia,2011,6.1
AUS,Australia,2011,4.5
AUS,Australia,2011,9.0
AUS,Australia,2011,6.6
AUS,Australia,2011,2.9
AUS,Australia,2011,7.0
AUS,Australia,2011,3.7
AUS,Australia,2011,7.7
AUS,Australia,2011,3.3
AUS,Australia,2011,5.5
AUS,Australia,2011,4.1
AUS,Australia,2011,2.3
AUS,Australia,2011,5.6
AUS,Australia,2011,3.9
AUS,Australia,2011,2.0
AUS,Australia,2011,1.2
AUS,Australia,2011,2.4
AUS,Australia,2011,3.6
AUS,Australia,2011,3.4
AUS,Australia,2011,4.3
AUS,Australia,2011,5.6
AUS,Australia,2011,2.5
AUS,Australia,2011,9.2
AUS,Australia,2011,2.8
AUS,Australia,2011,4.3
AUS,Australia,2011,3.2
AUS,Australia,2011,1.6
AUS,Australia,2011,3.6
AUS,Australia,2011,2.7
AUS,Australia,2011,2.8
AUS,Australia,2011,3.4
AUS,Australia,2011,1.7
AUS,Australia,2011,2.3
AUS,Australia,2011,2.6
AUS,Australia,2011,2.5
AUS,Australia,2011,4.7
AUS,Australia,2011,3.0
AUS,Australia,2011,2.6
AUS,Australia,2011,8.0
AUS,Australia,2011,1.9
AUS,Australia,2011,8.2
AUS,Australia,2011,2.9
AUS,Australia,2011,5.0
AUS,Australia,2011,3.0
AUS,Australia,2011,4.9
AUS,Australia,2011,6.6
AUS,Australia,2011,5.4
AUS,Australia,2011,6.6
AUS,Australia,2011,1.5
AUS,Australia,2011,3.0
AUS,Australia,2011,6.5
AUS,Australia,2011,3.5
AUS,Australia,2011,2.8
AUS,Australia,2011,1.9
AUS,Australia,2011,3.3
AUS,Australia,2011,3.4
AUS,Australia,2011,2.4
AUS,Australia,2011,7.7
AUS,Australia,2011,3.9
AUS,Australia,2011,1.1
AUS,Australia,2011,1.5
AUS,Australia,2011,6.6
AUS,Australia,2011,2.2
AUS,Australia,2012,7.7
AUS,Australia,2012,3.5
AUS,Australia,2012,3.4
AUS,Australia,2012,4.6
AUS,Australia,2012,4.0
AUS,Australia,2012,2.4
AUS,Australia,2012,3.5
AUS,Australia,2012,7.8
AUS,Australia,2012,7.3
AUS,Australia,2012,6.0
AUS,Australia,2012,5.8
AUS,Australia,2012,1.3
AUS,Australia,2012,4.5
AUS,Australia,2012,8.5
AUS,Australia,2012,4.6
AUS,Australia,2012,5.4
AUS,Australia,2012,4.8
AUS,Australia,2012,4.4
AUS,Australia,2012,5.0
AUS,Australia,2012,4.8
AUS,Australia,2012,8.5
AUS,Australia,2012,4.2
AUS,Australia,2012,13.3
AUS,Australia,2012,12.7
AUS,Australia,2012,2.3
AUS,Australia,2012,1.1
AUS,Australia,2012,6.4
AUS,Australia,2012,0.0
AUS,Australia,2012,2.1
AUS,Australia,2012,4.2
AUS,Australia,2012,6.2
AUS,Australia,2012,3.4
AUS,Australia,2012,9.8
AUS,Australia,2012,5.7
AUS,Australia,2012,6.6
AUS,Australia,2012,2.6
AUS,Australia,2012,2.4
AUS,Australia,2012,6.9
AUS,Australia,2012,3.6
AUS,Australia,2012,4.8
AUS,Australia,2012,2.9
AUS,Australia,2012,1.7
AUS,Australia,2012,2.2
AUS,Australia,2012,16.5
AUS,Australia,2012,20.0
AUS,Australia,2012,5.9
AUS,Australia,2012,3.6
AUS,Australia,2012,14.6
AUS,Australia,2012,10.2
AUS,Australia,2012,3.7
AUS,Australia,2012,7.2
AUS,Australia,2012,7.8
AUS,Australia,2012,22.8
AUS,Australia,2012,4.5
AUS,Australia,2012,13.6
AUS,Australia,2012,16.7
AUS,Australia,2012,5.5
AUS,Australia,2012,5.4
AUS,Australia,2012,6.9
AUS,Australia,2012,4.4
AUS,Australia,2012,3.7
AUS,Australia,2012,3.1
AUS,Australia,2012,3.2
AUS,Australia,2012,3.9
AUS,Australia,2012,5.1
AUS,Australia,2012,8.5
AUS,Australia,2012,2.8
AUS,Australia,2012,5.6
AUS,Australia,2012,7.9
AUS,Australia,2012,4.7
AUS,Australia,2012,9.1
AUS,Australia,2012,4.0
AUS,Australia,2012,3.8
AUS,Australia,2012,4.6
AUS,Australia,2012,6.6
AUS,Australia,2012,9.6
AUS,Australia,2012,9.2
AUS,Australia,2012,12.4
AUS,Australia,2012,3.7
AUS,Australia,2012,3.1
AUS,Australia,2012,17.5
AUS,Australia,2012,5.1
AUS,Australia,2012,5.4
AUS,Australia,2012,6.0
AUS,Australia,2012,3.8
AUS,Australia,2012,5.8
AUS,Australia,2012,4.3
