code,country,year,set_healtchare_capita_outcomes
PRT,Portugal,2019,23.203
PRT,Portugal,2019,100.0
PRT,Portugal,2019,0.41
PRT,Portugal,2019,0.025
PRT,Portugal,2019,50.908
PRT,Portugal,2019,100.0
PRT,Portugal,2019,0.002
PRT,Portugal,2019,2.381
PRT,Portugal,2019,4.967
PRT,Portugal,2019,29.445
PRT,Portugal,2019,0.249
PRT,Portugal,2019,0.234
PRT,Portugal,2019,0.041
PRT,Portugal,2019,4.621
PRT,Portugal,2019,14.032
PRT,Portugal,2019,115.733
PRT,Portugal,2019,0.064
PRT,Portugal,2019,0.099
PRT,Portugal,2019,42.58
PRT,Portugal,2019,435.968
PRT,Portugal,2019,38.263
PRT,Portugal,2019,171.966
PRT,Portugal,2019,7.378
PRT,Portugal,2019,464.451
PRT,Portugal,2019,78.827
PRT,Portugal,2019,10.333
PRT,Portugal,2019,36.78
PRT,Portugal,2019,100.0
PRT,Portugal,2019,0.065
PRT,Portugal,2019,165.549
PRT,Portugal,2019,510.04
PRT,Portugal,2019,0.035
PRT,Portugal,2019,84.277
PRT,Portugal,2019,0.324
PRT,Portugal,2019,85.596
PRT,Portugal,2019,0.022
PRT,Portugal,2019,75.48
PRT,Portugal,2019,100.0
PRT,Portugal,2019,695.273
PRT,Portugal,2019,635.992
PRT,Portugal,2019,13.795
PRT,Portugal,2019,0.677
PRT,Portugal,2019,0.054
PRT,Portugal,2019,138.998
PRT,Portugal,2019,0.08
PRT,Portugal,2019,0.03
PRT,Portugal,2019,810.005
PRT,Portugal,2019,0.039
PRT,Portugal,2019,0.04
PRT,Portugal,2019,0.217
PRT,Portugal,2019,0.428
PRT,Portugal,2019,0.005
PRT,Portugal,2019,46.923
PRT,Portugal,2019,0.203
PRT,Portugal,2019,39.949
PRT,Portugal,2019,0.009
PRT,Portugal,2019,0.031
SVK,Slovak Republic,2000,100.0
SVK,Slovak Republic,2000,35.55
SVK,Slovak Republic,2000,0.112
SVK,Slovak Republic,2001,100.0
SVK,Slovak Republic,2001,32.8
SVK,Slovak Republic,2001,0.095
SVK,Slovak Republic,2002,100.0
SVK,Slovak Republic,2002,15.3
SVK,Slovak Republic,2002,0.041
SVK,Slovak Republic,2003,100.0
SVK,Slovak Republic,2003,103.0
SVK,Slovak Republic,2003,0.248
SVK,Slovak Republic,2004,100.0
SVK,Slovak Republic,2004,269.32
SVK,Slovak Republic,2004,0.583
SVK,Slovak Republic,2005,0.123
SVK,Slovak Republic,2005,80.311
SVK,Slovak Republic,2005,100.0
SVK,Slovak Republic,2005,100.0
SVK,Slovak Republic,2005,62.328
SVK,Slovak Republic,2005,100.0
SVK,Slovak Republic,2005,0.01
SVK,Slovak Republic,2005,147.763
SVK,Slovak Republic,2005,0.159
SVK,Slovak Republic,2005,0.293
SVK,Slovak Republic,2005,100.0
SVK,Slovak Republic,2005,5.123
SVK,Slovak Republic,2006,21.387
SVK,Slovak Republic,2006,100.0
SVK,Slovak Republic,2006,0.215
SVK,Slovak Republic,2006,100.0
SVK,Slovak Republic,2006,100.0
SVK,Slovak Republic,2006,121.113
SVK,Slovak Republic,2006,0.067
SVK,Slovak Republic,2006,37.652
SVK,Slovak Republic,2006,180.152
SVK,Slovak Republic,2006,0.038
SVK,Slovak Republic,2006,0.32
SVK,Slovak Republic,2006,100.0
SVK,Slovak Republic,2007,0.011
SVK,Slovak Republic,2007,8.646
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,0.003
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,0.298
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,188.074
SVK,Slovak Republic,2007,6.715
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,0.001
SVK,Slovak Republic,2007,18.889
SVK,Slovak Republic,2007,0.617
SVK,Slovak Republic,2007,0.03
SVK,Slovak Republic,2007,0.011
SVK,Slovak Republic,2007,232.148
SVK,Slovak Republic,2007,2.187
SVK,Slovak Republic,2007,0.014
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,100.0
SVK,Slovak Republic,2007,7.02
SVK,Slovak Republic,2007,0.368
SVK,Slovak Republic,2008,37.217
SVK,Slovak Republic,2008,100.0
SVK,Slovak Republic,2008,100.0
SVK,Slovak Republic,2008,221.995
SVK,Slovak Republic,2008,100.0
SVK,Slovak Republic,2008,0.324
SVK,Slovak Republic,2008,259.212
SVK,Slovak Republic,2008,0.054
SVK,Slovak Republic,2008,0.378
SVK,Slovak Republic,2009,31.666
SVK,Slovak Republic,2009,100.0
SVK,Slovak Republic,2009,0.478
SVK,Slovak Republic,2009,100.0
SVK,Slovak Republic,2009,306.574
SVK,Slovak Republic,2009,100.0
SVK,Slovak Republic,2009,338.24
SVK,Slovak Republic,2009,0.049
SVK,Slovak Republic,2009,0.528
SVK,Slovak Republic,2010,29.316
SVK,Slovak Republic,2010,100.0
SVK,Slovak Republic,2010,0.445
SVK,Slovak Republic,2010,100.0
SVK,Slovak Republic,2010,100.0
SVK,Slovak Republic,2010,305.819
SVK,Slovak Republic,2010,335.135
SVK,Slovak Republic,2010,0.043
SVK,Slovak Republic,2010,0.487
SVK,Slovak Republic,2011,27.222
SVK,Slovak Republic,2011,100.0
SVK,Slovak Republic,2011,0.309
SVK,Slovak Republic,2011,100.0
SVK,Slovak Republic,2011,100.0
SVK,Slovak Republic,2011,221.74
SVK,Slovak Republic,2011,248.962
SVK,Slovak Republic,2011,0.038
SVK,Slovak Republic,2011,0.347
SVK,Slovak Republic,2012,100.0
SVK,Slovak Republic,2012,0.283
SVK,Slovak Republic,2012,100.0
SVK,Slovak Republic,2012,32.25
SVK,Slovak Republic,2012,100.0
SVK,Slovak Republic,2012,208.605
SVK,Slovak Republic,2012,0.044
SVK,Slovak Republic,2012,0.327
SVK,Slovak Republic,2012,240.855
SVK,Slovak Republic,2013,32.025
SVK,Slovak Republic,2013,100.0
SVK,Slovak Republic,2013,0.213
SVK,Slovak Republic,2013,100.0
SVK,Slovak Republic,2013,100.0
SVK,Slovak Republic,2013,158.383
SVK,Slovak Republic,2013,190.408
SVK,Slovak Republic,2013,0.256
SVK,Slovak Republic,2013,0.043
SVN,Slovenia,2000,100.0
SVN,Slovenia,2000,0.334
SVN,Slovenia,2000,62.991
SVN,Slovenia,2001,100.0
SVN,Slovenia,2001,0.538
SVN,Slovenia,2001,113.772
SVN,Slovenia,2002,100.0
SVN,Slovenia,2002,0.469
SVN,Slovenia,2002,110.51
SVN,Slovenia,2003,3.871
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,0.175
SVN,Slovenia,2003,0.3
SVN,Slovenia,2003,0.019
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,44.756
SVN,Slovenia,2003,76.798
SVN,Slovenia,2003,0.015
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,4.262
SVN,Slovenia,2003,4.888
SVN,Slovenia,2003,100.0
SVN,Slovenia,2003,134.575
SVN,Slovenia,2003,0.017
SVN,Slovenia,2003,0.525
SVN,Slovenia,2004,4.037
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,0.108
SVN,Slovenia,2004,6.058
SVN,Slovenia,2004,0.23
SVN,Slovenia,2004,0.022
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,29.924
SVN,Slovenia,2004,63.51
SVN,Slovenia,2004,0.015
SVN,Slovenia,2004,100.0
SVN,Slovenia,2004,2.465
SVN,Slovenia,2004,0.384
SVN,Slovenia,2004,105.994
SVN,Slovenia,2004,0.009
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,0.208
SVN,Slovenia,2005,1.805
SVN,Slovenia,2005,0.14
SVN,Slovenia,2005,0.006
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,60.426
SVN,Slovenia,2005,40.7
SVN,Slovenia,2005,100.0
SVN,Slovenia,2005,4.366
SVN,Slovenia,2005,4.999
SVN,Slovenia,2005,0.017
SVN,Slovenia,2005,0.386
SVN,Slovenia,2005,112.296
SVN,Slovenia,2005,0.015
SVN,Slovenia,2006,4.977
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,0.12
SVN,Slovenia,2006,9.267
SVN,Slovenia,2006,0.306
SVN,Slovenia,2006,0.029
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,37.808
SVN,Slovenia,2006,96.202
SVN,Slovenia,2006,0.016
SVN,Slovenia,2006,100.0
SVN,Slovenia,2006,3.084
SVN,Slovenia,2006,0.481
SVN,Slovenia,2006,151.338
SVN,Slovenia,2006,0.01
SVN,Slovenia,2007,6.471
SVN,Slovenia,2007,0.212
SVN,Slovenia,2007,0.018
SVN,Slovenia,2007,100.0
SVN,Slovenia,2007,100.0
SVN,Slovenia,2007,44.082
SVN,Slovenia,2007,100.0
SVN,Slovenia,2007,2.296
SVN,Slovenia,2007,100.0
SVN,Slovenia,2007,0.126
SVN,Slovenia,2007,100.0
SVN,Slovenia,2007,74.327
SVN,Slovenia,2007,0.363
SVN,Slovenia,2007,127.176
SVN,Slovenia,2007,0.007
SVN,Slovenia,2008,0.116
SVN,Slovenia,2008,100.0
SVN,Slovenia,2008,9.9
SVN,Slovenia,2008,0.301
SVN,Slovenia,2008,0.026
SVN,Slovenia,2008,100.0
SVN,Slovenia,2008,100.0
SVN,Slovenia,2008,100.0
SVN,Slovenia,2008,43.862
SVN,Slovenia,2008,114.301
SVN,Slovenia,2008,100.0
SVN,Slovenia,2008,5.951
SVN,Slovenia,2008,0.459
SVN,Slovenia,2008,174.014
SVN,Slovenia,2008,0.016
SVN,Slovenia,2009,0.151
SVN,Slovenia,2009,100.0
SVN,Slovenia,2009,6.4
SVN,Slovenia,2009,0.018
SVN,Slovenia,2009,100.0
SVN,Slovenia,2009,100.0
SVN,Slovenia,2009,100.0
SVN,Slovenia,2009,54.633
SVN,Slovenia,2009,156.6
SVN,Slovenia,2009,100.0
SVN,Slovenia,2009,7.867
SVN,Slovenia,2009,0.432
SVN,Slovenia,2009,0.622
SVN,Slovenia,2009,225.5
SVN,Slovenia,2009,0.022
SVN,Slovenia,2010,0.102
SVN,Slovenia,2010,0.199
SVN,Slovenia,2010,100.0
SVN,Slovenia,2010,100.0
SVN,Slovenia,2010,100.0
SVN,Slovenia,2010,37.091
SVN,Slovenia,2010,72.437
SVN,Slovenia,2010,100.0
SVN,Slovenia,2010,4.634
SVN,Slovenia,2010,0.314
SVN,Slovenia,2010,114.162
SVN,Slovenia,2010,0.013
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,0.11
SVN,Slovenia,2011,5.981
SVN,Slovenia,2011,0.209
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,77.468
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,0.016
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,100.0
SVN,Slovenia,2011,40.736
SVN,Slovenia,2011,3.401
SVN,Slovenia,2011,0.352
SVN,Slovenia,2011,130.4
SVN,Slovenia,2011,0.009
SVN,Slovenia,2011,2.815
SVN,Slovenia,2011,0.008
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,0.093
SVN,Slovenia,2013,3.2
SVN,Slovenia,2013,0.236
SVN,Slovenia,2013,0.009
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,33.872
SVN,Slovenia,2013,85.9
SVN,Slovenia,2013,100.0
SVN,Slovenia,2013,2.828
SVN,Slovenia,2013,0.365
SVN,Slovenia,2013,7.1
SVN,Slovenia,2013,0.019
SVN,Slovenia,2013,132.9
SVN,Slovenia,2013,0.008
SVN,Slovenia,2017,100.0
SVN,Slovenia,2017,0.414
SVN,Slovenia,2017,178.019
SVN,Slovenia,2019,0.058
SVN,Slovenia,2019,52.687
SVN,Slovenia,2019,61.8
SVN,Slovenia,2019,14.752
SVN,Slovenia,2019,100.0
SVN,Slovenia,2019,0.127
SVN,Slovenia,2019,0.391
SVN,Slovenia,2019,32.561
SVN,Slovenia,2019,28.0
SVN,Slovenia,2019,0.206
SVN,Slovenia,2019,100.0
SVN,Slovenia,2019,189.8
SWE,Sweden,2000,8862.0
SWE,Sweden,2000,100.0
SWE,Sweden,2000,0.368
SWE,Sweden,2001,8.635
SWE,Sweden,2001,194.0
SWE,Sweden,2001,17.166
SWE,Sweden,2001,0.016
SWE,Sweden,2001,0.01
SWE,Sweden,2001,100.0
SWE,Sweden,2001,0.001
SWE,Sweden,2001,62.687
SWE,Sweden,2001,10997.0
SWE,Sweden,2001,1734.0
SWE,Sweden,2001,0.013
SWE,Sweden,2001,3547.0
SWE,Sweden,2001,0.001
SWE,Sweden,2001,69.898
SWE,Sweden,2001,0.053
SWE,Sweden,2001,100.0
SWE,Sweden,2001,0.107
SWE,Sweden,2001,274.0
SWE,Sweden,2001,60.714
SWE,Sweden,2001,0.016
SWE,Sweden,2001,1746.0
SWE,Sweden,2001,1919.0
SWE,Sweden,2001,100.0
SWE,Sweden,2001,0.219
SWE,Sweden,2001,464.0
SWE,Sweden,2001,31.0
SWE,Sweden,2001,59.509
SWE,Sweden,2001,0.127
SWE,Sweden,2001,0.069
SWE,Sweden,2001,6116.0
SWE,Sweden,2001,17.0
SWE,Sweden,2001,0.001
SWE,Sweden,2001,0.003
SWE,Sweden,2001,100.0
SWE,Sweden,2001,0.019
SWE,Sweden,2001,0.011
SWE,Sweden,2001,12.131
SWE,Sweden,2001,0.004
SWE,Sweden,2001,10.0
SWE,Sweden,2001,32.254
SWE,Sweden,2001,392.0
SWE,Sweden,2001,40.0
SWE,Sweden,2001,0.043
SWE,Sweden,2001,359.0
SWE,Sweden,2001,0.022
SWE,Sweden,2001,1.0
SWE,Sweden,2001,0.018
SWE,Sweden,2001,0.07
SWE,Sweden,2001,55.615
SWE,Sweden,2001,0.077
SWE,Sweden,2001,0.003
SWE,Sweden,2001,2668.0
SWE,Sweden,2001,17.391
SWE,Sweden,2001,1334.0
SWE,Sweden,2001,38.957
SWE,Sweden,2001,251.0
SWE,Sweden,2001,21.448
SWE,Sweden,2001,100.0
SWE,Sweden,2001,28.0
SWE,Sweden,2001,77.0
SWE,Sweden,2001,0.008
SWE,Sweden,2001,100.0
SWE,Sweden,2001,3.571
SWE,Sweden,2001,0.002
SWE,Sweden,2001,0.014
SWE,Sweden,2001,100.0
SWE,Sweden,2001,539.0
SWE,Sweden,2001,10.204
SWE,Sweden,2001,0.005
SWE,Sweden,2001,5490.0
SWE,Sweden,2001,78.0
SWE,Sweden,2001,35.714
SWE,Sweden,2001,100.0
SWE,Sweden,2001,1087.0
SWE,Sweden,2001,69.916
SWE,Sweden,2001,34.954
SWE,Sweden,2001,127.0
SWE,Sweden,2001,65.442
SWE,Sweden,2001,458.0
SWE,Sweden,2001,7.322
SWE,Sweden,2001,3169.0
SWE,Sweden,2001,326.0
SWE,Sweden,2001,108.0
SWE,Sweden,2001,31.084
SWE,Sweden,2001,0.244
SWE,Sweden,2001,19.898
SWE,Sweden,2001,402.0
SWE,Sweden,2001,5.0
SWE,Sweden,2001,6.228
SWE,Sweden,2001,0.439
SWE,Sweden,2001,57.723
SWE,Sweden,2001,1.534
SWE,Sweden,2001,0.142
SWE,Sweden,2002,8.309
SWE,Sweden,2002,194.0
SWE,Sweden,2002,15.797
SWE,Sweden,2002,0.017
SWE,Sweden,2002,0.009
SWE,Sweden,2002,100.0
SWE,Sweden,2002,0.001
SWE,Sweden,2002,57.55
SWE,Sweden,2002,12469.0
SWE,Sweden,2002,1543.0
SWE,Sweden,2002,0.011
SWE,Sweden,2002,0.001
SWE,Sweden,2002,73.055
SWE,Sweden,2002,0.052
SWE,Sweden,2002,100.0
SWE,Sweden,2002,0.106
SWE,Sweden,2002,385.0
SWE,Sweden,2002,78.571
SWE,Sweden,2002,0.02
SWE,Sweden,2002,1920.0
SWE,Sweden,2002,2305.0
SWE,Sweden,2002,100.0
SWE,Sweden,2002,0.268
SWE,Sweden,2002,404.0
SWE,Sweden,2002,29.0
SWE,Sweden,2002,65.32
SWE,Sweden,2002,0.163
SWE,Sweden,2002,76.0
SWE,Sweden,2002,0.059
SWE,Sweden,2002,7445.0
SWE,Sweden,2002,22.0
SWE,Sweden,2002,0.001
SWE,Sweden,2002,0.003
SWE,Sweden,2002,100.0
SWE,Sweden,2002,0.016
SWE,Sweden,2002,0.015
SWE,Sweden,2002,10.771
SWE,Sweden,2002,0.004
SWE,Sweden,2002,6.0
SWE,Sweden,2002,29.521
SWE,Sweden,2002,527.0
SWE,Sweden,2002,54.0
SWE,Sweden,2002,0.034
SWE,Sweden,2002,349.0
SWE,Sweden,2002,0.021
SWE,Sweden,2002,0.017
SWE,Sweden,2002,0.074
SWE,Sweden,2002,59.708
SWE,Sweden,2002,0.089
SWE,Sweden,2002,0.003
SWE,Sweden,2002,14.638
SWE,Sweden,2002,1343.0
SWE,Sweden,2002,34.343
SWE,Sweden,2002,244.0
SWE,Sweden,2002,21.777
SWE,Sweden,2002,100.0
SWE,Sweden,2002,28.0
SWE,Sweden,2002,3681.0
SWE,Sweden,2002,2760.0
SWE,Sweden,2002,0.007
SWE,Sweden,2002,100.0
SWE,Sweden,2002,0.002
SWE,Sweden,2002,0.013
SWE,Sweden,2002,100.0
SWE,Sweden,2002,558.0
SWE,Sweden,2002,10.247
SWE,Sweden,2002,0.004
SWE,Sweden,2002,6965.0
SWE,Sweden,2002,21.429
SWE,Sweden,2002,88.0
SWE,Sweden,2002,100.0
SWE,Sweden,2002,888.0
SWE,Sweden,2002,69.914
SWE,Sweden,2002,33.094
SWE,Sweden,2002,102.0
SWE,Sweden,2002,69.565
SWE,Sweden,2002,436.0
SWE,Sweden,2002,6.174
SWE,Sweden,2002,4230.0
SWE,Sweden,2002,297.0
SWE,Sweden,2002,0.337
SWE,Sweden,2002,36.163
SWE,Sweden,2002,0.287
SWE,Sweden,2002,16.698
SWE,Sweden,2002,430.0
SWE,Sweden,2002,0.142
SWE,Sweden,2002,1.0
SWE,Sweden,2002,6.286
SWE,Sweden,2002,0.48
SWE,Sweden,2002,97.0
SWE,Sweden,2002,60.732
SWE,Sweden,2003,184.0
SWE,Sweden,2003,17.298
SWE,Sweden,2003,0.015
SWE,Sweden,2003,11.524
SWE,Sweden,2003,0.007
SWE,Sweden,2003,100.0
SWE,Sweden,2003,0.002
SWE,Sweden,2003,61.736
SWE,Sweden,2003,12022.0
SWE,Sweden,2003,1521.0
SWE,Sweden,2003,0.012
SWE,Sweden,2003,3391.0
SWE,Sweden,2003,0.001
SWE,Sweden,2003,0.001
SWE,Sweden,2003,80.522
SWE,Sweden,2003,100.0
SWE,Sweden,2003,0.1
SWE,Sweden,2003,463.0
SWE,Sweden,2003,73.81
SWE,Sweden,2003,0.021
SWE,Sweden,2003,1911.0
SWE,Sweden,2003,2044.0
SWE,Sweden,2003,100.0
SWE,Sweden,2003,0.244
SWE,Sweden,2003,336.0
SWE,Sweden,2003,31.0
SWE,Sweden,2003,58.599
SWE,Sweden,2003,0.153
SWE,Sweden,2003,55.0
SWE,Sweden,2003,0.056
SWE,Sweden,2003,7325.0
SWE,Sweden,2003,31.0
SWE,Sweden,2003,0.002
SWE,Sweden,2003,100.0
SWE,Sweden,2003,0.012
SWE,Sweden,2003,0.017
SWE,Sweden,2003,10.863
SWE,Sweden,2003,0.003
SWE,Sweden,2003,10.0
SWE,Sweden,2003,28.207
SWE,Sweden,2003,575.0
SWE,Sweden,2003,25.0
SWE,Sweden,2003,0.035
SWE,Sweden,2003,269.0
SWE,Sweden,2003,0.018
SWE,Sweden,2003,1.0
SWE,Sweden,2003,0.017
SWE,Sweden,2003,0.071
SWE,Sweden,2003,60.93
SWE,Sweden,2003,0.076
SWE,Sweden,2003,0.003
SWE,Sweden,2003,2717.0
SWE,Sweden,2003,12.367
SWE,Sweden,2003,1306.0
SWE,Sweden,2003,36.624
SWE,Sweden,2003,183.0
SWE,Sweden,2003,20.446
SWE,Sweden,2003,100.0
SWE,Sweden,2003,42.0
SWE,Sweden,2003,0.048
SWE,Sweden,2003,0.001
SWE,Sweden,2003,0.007
SWE,Sweden,2003,100.0
SWE,Sweden,2003,2.381
SWE,Sweden,2003,0.001
SWE,Sweden,2003,0.01
SWE,Sweden,2003,100.0
SWE,Sweden,2003,497.0
SWE,Sweden,2003,4.348
SWE,Sweden,2003,0.004
SWE,Sweden,2003,6584.0
SWE,Sweden,2003,23.81
SWE,Sweden,2003,87.0
SWE,Sweden,2003,100.0
SWE,Sweden,2003,939.0
SWE,Sweden,2003,68.03
SWE,Sweden,2003,31.045
SWE,Sweden,2003,115.0
SWE,Sweden,2003,70.335
SWE,Sweden,2003,470.0
SWE,Sweden,2003,5.984
SWE,Sweden,2003,4146.0
SWE,Sweden,2003,314.0
SWE,Sweden,2003,4.777
SWE,Sweden,2003,85.0
SWE,Sweden,2003,32.676
SWE,Sweden,2003,0.271
SWE,Sweden,2003,15.13
SWE,Sweden,2003,394.0
SWE,Sweden,2003,0.125
SWE,Sweden,2003,15.0
SWE,Sweden,2003,5.588
SWE,Sweden,2003,0.445
SWE,Sweden,2003,62.971
SWE,Sweden,2004,234.0
SWE,Sweden,2004,16.143
SWE,Sweden,2004,0.015
SWE,Sweden,2004,10.0
SWE,Sweden,2004,0.008
SWE,Sweden,2004,100.0
SWE,Sweden,2004,0.002
SWE,Sweden,2004,65.244
SWE,Sweden,2004,11952.0
SWE,Sweden,2004,1617.0
SWE,Sweden,2004,0.011
SWE,Sweden,2004,3535.0
SWE,Sweden,2004,0.001
SWE,Sweden,2004,59.823
SWE,Sweden,2004,0.001
SWE,Sweden,2004,0.054
SWE,Sweden,2004,100.0
SWE,Sweden,2004,0.117
SWE,Sweden,2004,271.0
SWE,Sweden,2004,82.456
SWE,Sweden,2004,0.016
SWE,Sweden,2004,2169.0
SWE,Sweden,2004,1777.0
SWE,Sweden,2004,100.0
SWE,Sweden,2004,0.208
SWE,Sweden,2004,605.0
SWE,Sweden,2004,31.0
SWE,Sweden,2004,74.051
SWE,Sweden,2004,0.131
SWE,Sweden,2004,60.0
SWE,Sweden,2004,0.057
SWE,Sweden,2004,6895.0
SWE,Sweden,2004,47.0
SWE,Sweden,2004,0.002
SWE,Sweden,2004,0.002
SWE,Sweden,2004,100.0
SWE,Sweden,2004,0.021
SWE,Sweden,2004,0.01
SWE,Sweden,2004,12.734
SWE,Sweden,2004,0.003
SWE,Sweden,2004,7.0
SWE,Sweden,2004,29.577
SWE,Sweden,2004,453.0
SWE,Sweden,2004,45.0
SWE,Sweden,2004,0.037
SWE,Sweden,2004,310.0
SWE,Sweden,2004,0.016
SWE,Sweden,2004,3.0
SWE,Sweden,2004,0.019
SWE,Sweden,2004,0.077
SWE,Sweden,2004,57.689
SWE,Sweden,2004,0.063
SWE,Sweden,2004,0.005
SWE,Sweden,2004,3308.0
SWE,Sweden,2004,18.289
SWE,Sweden,2004,1522.0
SWE,Sweden,2004,19.937
SWE,Sweden,2004,219.0
SWE,Sweden,2004,19.355
SWE,Sweden,2004,100.0
SWE,Sweden,2004,57.0
SWE,Sweden,2004,0.008
SWE,Sweden,2004,100.0
SWE,Sweden,2004,5.263
SWE,Sweden,2004,0.002
SWE,Sweden,2004,0.011
SWE,Sweden,2004,100.0
SWE,Sweden,2004,463.0
SWE,Sweden,2004,9.934
SWE,Sweden,2004,0.002
SWE,Sweden,2004,5891.0
SWE,Sweden,2004,12.281
SWE,Sweden,2004,137.0
SWE,Sweden,2004,100.0
SWE,Sweden,2004,1055.0
SWE,Sweden,2004,70.645
SWE,Sweden,2004,30.165
SWE,Sweden,2004,63.0
SWE,Sweden,2004,65.568
SWE,Sweden,2004,534.0
SWE,Sweden,2004,6.977
SWE,Sweden,2004,3703.0
SWE,Sweden,2004,316.0
SWE,Sweden,2004,6.013
SWE,Sweden,2004,99.0
SWE,Sweden,2004,28.633
SWE,Sweden,2004,0.244
SWE,Sweden,2004,30.243
SWE,Sweden,2004,411.0
SWE,Sweden,2004,0.125
SWE,Sweden,2004,19.0
SWE,Sweden,2004,6.122
SWE,Sweden,2004,0.422
SWE,Sweden,2004,62.859
SWE,Sweden,2005,111.0
SWE,Sweden,2005,18.622
SWE,Sweden,2005,0.023
SWE,Sweden,2005,10.145
SWE,Sweden,2005,0.008
SWE,Sweden,2005,100.0
SWE,Sweden,2005,0.001
SWE,Sweden,2005,56.091
SWE,Sweden,2005,11921.0
SWE,Sweden,2005,1453.0
SWE,Sweden,2005,0.007
SWE,Sweden,2005,3205.0
SWE,Sweden,2005,0.001
SWE,Sweden,2005,72.692
SWE,Sweden,2005,0.001
SWE,Sweden,2005,0.057
SWE,Sweden,2005,100.0
SWE,Sweden,2005,0.105
SWE,Sweden,2005,378.0
SWE,Sweden,2005,51.852
SWE,Sweden,2005,0.018
SWE,Sweden,2005,2082.0
SWE,Sweden,2005,1884.0
SWE,Sweden,2005,100.0
SWE,Sweden,2005,0.215
SWE,Sweden,2005,422.0
SWE,Sweden,2005,35.0
SWE,Sweden,2005,53.883
SWE,Sweden,2005,0.127
SWE,Sweden,2005,70.0
SWE,Sweden,2005,0.05
SWE,Sweden,2005,7045.0
SWE,Sweden,2005,14.0
SWE,Sweden,2005,0.002
SWE,Sweden,2005,100.0
SWE,Sweden,2005,0.013
SWE,Sweden,2005,0.014
SWE,Sweden,2005,14.017
SWE,Sweden,2005,0.004
SWE,Sweden,2005,11.0
SWE,Sweden,2005,520.0
SWE,Sweden,2005,32.0
SWE,Sweden,2005,26.885
SWE,Sweden,2005,0.028
SWE,Sweden,2005,345.0
SWE,Sweden,2005,0.018
SWE,Sweden,2005,2.0
SWE,Sweden,2005,0.02
SWE,Sweden,2005,0.071
SWE,Sweden,2005,59.097
SWE,Sweden,2005,0.064
SWE,Sweden,2005,0.004
SWE,Sweden,2005,3077.0
SWE,Sweden,2005,13.715
SWE,Sweden,2005,1671.0
SWE,Sweden,2005,38.835
SWE,Sweden,2005,240.0
SWE,Sweden,2005,20.29
SWE,Sweden,2005,100.0
SWE,Sweden,2005,27.0
SWE,Sweden,2005,0.004
SWE,Sweden,2005,100.0
SWE,Sweden,2005,7.407
SWE,Sweden,2005,0.001
SWE,Sweden,2005,0.012
SWE,Sweden,2005,100.0
SWE,Sweden,2005,519.0
SWE,Sweden,2005,6.154
SWE,Sweden,2005,0.003
SWE,Sweden,2005,6293.0
SWE,Sweden,2005,40.741
SWE,Sweden,2005,110.0
SWE,Sweden,2005,100.0
SWE,Sweden,2005,815.0
SWE,Sweden,2005,69.565
SWE,Sweden,2005,80.0
SWE,Sweden,2005,67.663
SWE,Sweden,2005,573.0
SWE,Sweden,2005,10.71
SWE,Sweden,2005,3735.0
SWE,Sweden,2005,206.0
SWE,Sweden,2005,7.282
SWE,Sweden,2005,119.0
SWE,Sweden,2005,35.719
SWE,Sweden,2005,0.24
SWE,Sweden,2005,21.154
SWE,Sweden,2005,674.0
SWE,Sweden,2005,0.109
SWE,Sweden,2005,15.0
SWE,Sweden,2005,8.19
SWE,Sweden,2005,0.407
SWE,Sweden,2005,59.352
SWE,Sweden,2005,29.938
SWE,Sweden,2006,109.0
SWE,Sweden,2006,17.411
SWE,Sweden,2006,0.022
SWE,Sweden,2006,11.282
SWE,Sweden,2006,0.009
