code,country,year,med_tech_availability_p_mil_ppl
LVA,Latvia,2016,0.0
LVA,Latvia,2016,1.0
LVA,Latvia,2016,27.0
LVA,Latvia,2016,49.0
LVA,Latvia,2016,9.0
LVA,Latvia,2016,71.0
LVA,Latvia,2016,12.0
LVA,Latvia,2016,27.0
LVA,Latvia,2016,0.0
LVA,Latvia,2016,20.0
LVA,Latvia,2016,15.0
LVA,Latvia,2016,44.0
LVA,Latvia,2016,10.0
LVA,Latvia,2016,0.0
LVA,Latvia,2016,6.12
LVA,Latvia,2016,13.78
LVA,Latvia,2016,10.2
LVA,Latvia,2016,0.0
LVA,Latvia,2016,7.65
LVA,Latvia,2016,5.1
LVA,Latvia,2016,13.78
LVA,Latvia,2016,0.51
LVA,Latvia,2016,14.8
LVA,Latvia,2016,3.06
LVA,Latvia,2016,0.51
LVA,Latvia,2016,4.59
LVA,Latvia,2016,22.45
LVA,Latvia,2016,2.55
LVA,Latvia,2016,0.0
LVA,Latvia,2016,36.22
LVA,Latvia,2016,25.0
LVA,Latvia,2016,0.0
LVA,Latvia,2017,7.0
LVA,Latvia,2017,1.0
LVA,Latvia,2017,29.0
LVA,Latvia,2017,6.0
LVA,Latvia,2017,0.0
LVA,Latvia,2017,1.0
LVA,Latvia,2017,27.0
LVA,Latvia,2017,51.0
LVA,Latvia,2017,9.0
LVA,Latvia,2017,76.0
LVA,Latvia,2017,11.0
LVA,Latvia,2017,31.0
LVA,Latvia,2017,0.0
LVA,Latvia,2017,22.0
LVA,Latvia,2017,16.0
LVA,Latvia,2017,45.0
LVA,Latvia,2017,10.0
LVA,Latvia,2017,0.0
LVA,Latvia,2017,5.66
LVA,Latvia,2017,15.96
LVA,Latvia,2017,11.33
LVA,Latvia,2017,0.0
LVA,Latvia,2017,8.24
LVA,Latvia,2017,5.15
LVA,Latvia,2017,13.9
LVA,Latvia,2017,0.51
LVA,Latvia,2017,14.93
LVA,Latvia,2017,3.6
LVA,Latvia,2017,0.51
LVA,Latvia,2017,4.63
LVA,Latvia,2017,23.17
LVA,Latvia,2017,3.09
LVA,Latvia,2017,0.0
LVA,Latvia,2017,39.13
LVA,Latvia,2017,26.26
LVA,Latvia,2017,0.0
LVA,Latvia,2018,7.0
LVA,Latvia,2018,1.0
LVA,Latvia,2018,28.0
LVA,Latvia,2018,6.0
LVA,Latvia,2018,2.0
LVA,Latvia,2018,3.0
LVA,Latvia,2018,26.0
LVA,Latvia,2018,51.0
LVA,Latvia,2018,8.0
LVA,Latvia,2018,74.0
LVA,Latvia,2018,10.0
LVA,Latvia,2018,28.0
LVA,Latvia,2018,2.0
LVA,Latvia,2018,23.0
LVA,Latvia,2018,16.0
LVA,Latvia,2018,46.0
LVA,Latvia,2018,11.0
LVA,Latvia,2018,0.0
LVA,Latvia,2018,5.19
LVA,Latvia,2018,14.53
LVA,Latvia,2018,11.94
LVA,Latvia,2018,13.49
LVA,Latvia,2018,0.0
LVA,Latvia,2018,8.3
LVA,Latvia,2018,5.71
LVA,Latvia,2018,1.56
LVA,Latvia,2018,14.53
LVA,Latvia,2018,3.63
LVA,Latvia,2018,0.52
LVA,Latvia,2018,4.15
LVA,Latvia,2018,23.87
LVA,Latvia,2018,3.11
LVA,Latvia,2018,1.04
LVA,Latvia,2018,38.4
LVA,Latvia,2018,26.47
LVA,Latvia,2018,1.04
LVA,Latvia,2019,2.0
LVA,Latvia,2019,7.0
LVA,Latvia,2019,1.0
LVA,Latvia,2019,6.0
LVA,Latvia,2019,3.0
LVA,Latvia,2019,29.0
LVA,Latvia,2019,53.0
LVA,Latvia,2019,71.0
LVA,Latvia,2019,12.0
LVA,Latvia,2019,25.0
LVA,Latvia,2019,24.0
LVA,Latvia,2019,17.0
LVA,Latvia,2019,46.0
LVA,Latvia,2019,1.0
LVA,Latvia,2019,29.0
LVA,Latvia,2019,6.27
LVA,Latvia,2019,13.06
LVA,Latvia,2019,12.54
LVA,Latvia,2019,15.15
LVA,Latvia,2019,0.52
LVA,Latvia,2019,8.88
LVA,Latvia,2019,15.15
LVA,Latvia,2019,3.66
LVA,Latvia,2019,0.52
LVA,Latvia,2019,24.03
LVA,Latvia,2019,3.13
LVA,Latvia,2019,1.04
LVA,Latvia,2019,37.1
LVA,Latvia,2019,27.69
LVA,Latvia,2019,1.57
MEX,Mexico,2001,250.0
MEX,Mexico,2001,110.0
MEX,Mexico,2001,282.0
MEX,Mexico,2001,2.5
MEX,Mexico,2001,2.82
MEX,Mexico,2001,1.1
MEX,Mexico,2002,296.0
MEX,Mexico,2002,123.0
MEX,Mexico,2002,344.0
MEX,Mexico,2002,2.92
MEX,Mexico,2002,3.39
MEX,Mexico,2002,1.21
MEX,Mexico,2003,309.0
MEX,Mexico,2003,138.0
MEX,Mexico,2003,389.0
MEX,Mexico,2003,3.0
MEX,Mexico,2003,3.78
MEX,Mexico,2003,1.34
MEX,Mexico,2004,281.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,117.0
MEX,Mexico,2004,117.0
MEX,Mexico,2004,8.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,383.0
MEX,Mexico,2004,114.0
MEX,Mexico,2004,4.0
MEX,Mexico,2004,375.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,279.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,110.0
MEX,Mexico,2004,2.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,13.0
MEX,Mexico,2004,13.0
MEX,Mexico,2004,2.68
MEX,Mexico,2004,0.08
MEX,Mexico,2004,0.12
MEX,Mexico,2004,1.05
MEX,Mexico,2004,0.0
MEX,Mexico,2004,0.12
MEX,Mexico,2004,0.0
MEX,Mexico,2004,2.69
MEX,Mexico,2004,1.12
MEX,Mexico,2004,0.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,0.0
MEX,Mexico,2004,3.67
MEX,Mexico,2004,1.12
MEX,Mexico,2004,0.04
MEX,Mexico,2004,1.09
MEX,Mexico,2004,3.6
MEX,Mexico,2004,0.02
MEX,Mexico,2005,313.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,121.0
MEX,Mexico,2005,121.0
MEX,Mexico,2005,8.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,392.0
MEX,Mexico,2005,108.0
MEX,Mexico,2005,7.0
MEX,Mexico,2005,384.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,312.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,101.0
MEX,Mexico,2005,1.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,15.0
MEX,Mexico,2005,15.0
MEX,Mexico,2005,2.95
MEX,Mexico,2005,0.08
MEX,Mexico,2005,0.14
MEX,Mexico,2005,0.96
MEX,Mexico,2005,0.0
MEX,Mexico,2005,0.14
MEX,Mexico,2005,0.0
MEX,Mexico,2005,2.96
MEX,Mexico,2005,1.15
MEX,Mexico,2005,0.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,0.0
MEX,Mexico,2005,3.71
MEX,Mexico,2005,1.15
MEX,Mexico,2005,0.07
MEX,Mexico,2005,1.02
MEX,Mexico,2005,3.63
MEX,Mexico,2005,0.01
MEX,Mexico,2006,343.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,130.0
MEX,Mexico,2006,130.0
MEX,Mexico,2006,12.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,469.0
MEX,Mexico,2006,133.0
MEX,Mexico,2006,9.0
MEX,Mexico,2006,457.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,341.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,124.0
MEX,Mexico,2006,2.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,16.0
MEX,Mexico,2006,16.0
MEX,Mexico,2006,3.18
MEX,Mexico,2006,0.11
MEX,Mexico,2006,1.16
MEX,Mexico,2006,0.0
MEX,Mexico,2006,0.15
MEX,Mexico,2006,0.0
MEX,Mexico,2006,3.2
MEX,Mexico,2006,1.21
MEX,Mexico,2006,0.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,0.0
MEX,Mexico,2006,4.38
MEX,Mexico,2006,1.21
MEX,Mexico,2006,0.08
MEX,Mexico,2006,1.24
MEX,Mexico,2006,4.26
MEX,Mexico,2006,0.02
MEX,Mexico,2006,0.15
MEX,Mexico,2007,403.0
MEX,Mexico,2007,0.0
MEX,Mexico,2007,156.0
MEX,Mexico,2007,156.0
MEX,Mexico,2007,11.0
MEX,Mexico,2007,0.0
MEX,Mexico,2007,538.0
MEX,Mexico,2007,151.0
MEX,Mexico,2007,7.0
MEX,Mexico,2007,527.0
MEX,Mexico,2007,1.0
MEX,Mexico,2007,401.0
MEX,Mexico,2007,0.0
MEX,Mexico,2007,144.0
MEX,Mexico,2007,2.0
MEX,Mexico,2007,0.0
MEX,Mexico,2007,36.0
MEX,Mexico,2007,35.0
MEX,Mexico,2007,3.69
MEX,Mexico,2007,0.1
MEX,Mexico,2007,1.32
MEX,Mexico,2007,0.0
MEX,Mexico,2007,0.32
MEX,Mexico,2007,0.0
MEX,Mexico,2007,3.71
MEX,Mexico,2007,1.43
MEX,Mexico,2007,0.0
MEX,Mexico,2007,0.01
MEX,Mexico,2007,0.0
MEX,Mexico,2007,4.95
MEX,Mexico,2007,1.43
MEX,Mexico,2007,0.06
MEX,Mexico,2007,1.39
MEX,Mexico,2007,4.85
MEX,Mexico,2007,0.02
MEX,Mexico,2007,0.33
MEX,Mexico,2008,5.0
MEX,Mexico,2008,446.0
MEX,Mexico,2008,0.0
MEX,Mexico,2008,162.0
MEX,Mexico,2008,162.0
MEX,Mexico,2008,34.0
MEX,Mexico,2008,0.0
MEX,Mexico,2008,629.0
MEX,Mexico,2008,144.0
MEX,Mexico,2008,595.0
MEX,Mexico,2008,1.0
MEX,Mexico,2008,444.0
MEX,Mexico,2008,0.0
MEX,Mexico,2008,139.0
MEX,Mexico,2008,2.0
MEX,Mexico,2008,0.0
MEX,Mexico,2008,39.0
MEX,Mexico,2008,38.0
MEX,Mexico,2008,4.02
MEX,Mexico,2008,0.31
MEX,Mexico,2008,1.26
MEX,Mexico,2008,0.0
MEX,Mexico,2008,0.34
MEX,Mexico,2008,0.0
MEX,Mexico,2008,4.04
MEX,Mexico,2008,1.47
MEX,Mexico,2008,0.0
MEX,Mexico,2008,0.01
MEX,Mexico,2008,0.35
MEX,Mexico,2008,0.0
MEX,Mexico,2008,5.7
MEX,Mexico,2008,1.47
MEX,Mexico,2008,0.05
MEX,Mexico,2008,1.3
MEX,Mexico,2008,5.39
MEX,Mexico,2008,0.02
MEX,Mexico,2009,7.0
MEX,Mexico,2009,464.0
MEX,Mexico,2009,0.0
MEX,Mexico,2009,202.0
MEX,Mexico,2009,202.0
MEX,Mexico,2009,41.0
MEX,Mexico,2009,0.0
MEX,Mexico,2009,687.0
MEX,Mexico,2009,169.0
MEX,Mexico,2009,646.0
MEX,Mexico,2009,2.0
MEX,Mexico,2009,462.0
MEX,Mexico,2009,0.0
MEX,Mexico,2009,162.0
MEX,Mexico,2009,2.0
MEX,Mexico,2009,0.0
MEX,Mexico,2009,35.0
MEX,Mexico,2009,33.0
MEX,Mexico,2009,4.12
MEX,Mexico,2009,0.37
MEX,Mexico,2009,1.45
MEX,Mexico,2009,0.0
MEX,Mexico,2009,0.29
MEX,Mexico,2009,0.0
MEX,Mexico,2009,4.14
MEX,Mexico,2009,1.8
MEX,Mexico,2009,0.0
MEX,Mexico,2009,0.02
MEX,Mexico,2009,0.31
MEX,Mexico,2009,0.0
MEX,Mexico,2009,6.13
MEX,Mexico,2009,1.8
MEX,Mexico,2009,0.06
MEX,Mexico,2009,1.51
MEX,Mexico,2009,5.76
MEX,Mexico,2009,0.02
MEX,Mexico,2010,5.0
MEX,Mexico,2010,540.0
MEX,Mexico,2010,0.0
MEX,Mexico,2010,222.0
MEX,Mexico,2010,222.0
MEX,Mexico,2010,103.0
MEX,Mexico,2010,0.0
MEX,Mexico,2010,801.0
MEX,Mexico,2010,176.0
MEX,Mexico,2010,698.0
MEX,Mexico,2010,1.0
MEX,Mexico,2010,536.0
MEX,Mexico,2010,0.0
MEX,Mexico,2010,171.0
MEX,Mexico,2010,4.0
MEX,Mexico,2010,0.0
MEX,Mexico,2010,43.0
MEX,Mexico,2010,42.0
MEX,Mexico,2010,4.71
MEX,Mexico,2010,0.91
MEX,Mexico,2010,1.5
MEX,Mexico,2010,0.0
MEX,Mexico,2010,0.37
MEX,Mexico,2010,0.0
MEX,Mexico,2010,4.75
MEX,Mexico,2010,1.95
MEX,Mexico,2010,0.0
MEX,Mexico,2010,0.01
MEX,Mexico,2010,0.38
MEX,Mexico,2010,0.0
MEX,Mexico,2010,7.04
MEX,Mexico,2010,1.95
MEX,Mexico,2010,0.04
MEX,Mexico,2010,1.55
MEX,Mexico,2010,6.14
MEX,Mexico,2010,0.04
MEX,Mexico,2011,4.0
MEX,Mexico,2011,533.0
MEX,Mexico,2011,0.0
MEX,Mexico,2011,233.0
MEX,Mexico,2011,233.0
MEX,Mexico,2011,119.0
MEX,Mexico,2011,0.0
MEX,Mexico,2011,870.0
MEX,Mexico,2011,152.0
MEX,Mexico,2011,751.0
MEX,Mexico,2011,1.0
MEX,Mexico,2011,530.0
MEX,Mexico,2011,5.0
MEX,Mexico,2011,148.0
MEX,Mexico,2011,3.0
MEX,Mexico,2011,5.0
MEX,Mexico,2011,45.0
MEX,Mexico,2011,44.0
MEX,Mexico,2011,4.59
MEX,Mexico,2011,1.03
MEX,Mexico,2011,1.28
MEX,Mexico,2011,0.0
MEX,Mexico,2011,0.38
MEX,Mexico,2011,0.04
MEX,Mexico,2011,4.62
MEX,Mexico,2011,2.02
MEX,Mexico,2011,0.0
MEX,Mexico,2011,0.01
MEX,Mexico,2011,0.39
MEX,Mexico,2011,0.04
MEX,Mexico,2011,7.54
MEX,Mexico,2011,2.02
MEX,Mexico,2011,0.03
MEX,Mexico,2011,1.32
MEX,Mexico,2011,6.51
MEX,Mexico,2011,0.03
MEX,Mexico,2012,4.0
MEX,Mexico,2012,600.0
MEX,Mexico,2012,0.0
MEX,Mexico,2012,243.0
MEX,Mexico,2012,243.0
MEX,Mexico,2012,202.0
MEX,Mexico,2012,0.0
MEX,Mexico,2012,1062.0
MEX,Mexico,2012,181.0
MEX,Mexico,2012,50.0
MEX,Mexico,2012,860.0
MEX,Mexico,2012,1.0
MEX,Mexico,2012,598.0
MEX,Mexico,2012,7.0
MEX,Mexico,2012,177.0
MEX,Mexico,2012,2.0
MEX,Mexico,2012,7.0
MEX,Mexico,2012,51.0
MEX,Mexico,2012,5.11
MEX,Mexico,2012,1.73
MEX,Mexico,2012,0.02
MEX,Mexico,2012,1.51
MEX,Mexico,2012,0.0
MEX,Mexico,2012,0.43
MEX,Mexico,2012,0.06
MEX,Mexico,2012,5.13
MEX,Mexico,2012,2.08
MEX,Mexico,2012,0.0
MEX,Mexico,2012,0.01
MEX,Mexico,2012,0.44
MEX,Mexico,2012,0.06
MEX,Mexico,2012,9.08
MEX,Mexico,2012,2.08
MEX,Mexico,2012,0.03
MEX,Mexico,2012,1.55
MEX,Mexico,2012,7.35
MEX,Mexico,2013,6.0
MEX,Mexico,2013,637.0
MEX,Mexico,2013,0.0
MEX,Mexico,2013,246.0
MEX,Mexico,2013,246.0
MEX,Mexico,2013,226.0
MEX,Mexico,2013,0.0
MEX,Mexico,2013,1095.0
MEX,Mexico,2013,184.0
MEX,Mexico,2013,52.0
MEX,Mexico,2013,869.0
MEX,Mexico,2013,1.0
MEX,Mexico,2013,633.0
MEX,Mexico,2013,7.0
MEX,Mexico,2013,178.0
MEX,Mexico,2013,4.0
MEX,Mexico,2013,7.0
MEX,Mexico,2013,53.0
MEX,Mexico,2013,5.34
MEX,Mexico,2013,1.91
MEX,Mexico,2013,0.03
MEX,Mexico,2013,1.5
MEX,Mexico,2013,0.0
MEX,Mexico,2013,0.44
MEX,Mexico,2013,0.06
MEX,Mexico,2013,5.38
MEX,Mexico,2013,2.08
MEX,Mexico,2013,0.0
MEX,Mexico,2013,0.01
MEX,Mexico,2013,0.45
MEX,Mexico,2013,0.06
MEX,Mexico,2013,9.24
MEX,Mexico,2013,2.08
MEX,Mexico,2013,0.05
MEX,Mexico,2013,1.55
MEX,Mexico,2013,7.34
MEX,Mexico,2014,8.0
MEX,Mexico,2014,684.0
MEX,Mexico,2014,55.0
MEX,Mexico,2014,0.0
MEX,Mexico,2014,207.0
MEX,Mexico,2014,273.0
MEX,Mexico,2014,273.0
MEX,Mexico,2014,240.0
MEX,Mexico,2014,0.0
MEX,Mexico,2014,1146.0
MEX,Mexico,2014,54.0
MEX,Mexico,2014,906.0
MEX,Mexico,2014,1.0
MEX,Mexico,2014,679.0
MEX,Mexico,2014,8.0
MEX,Mexico,2014,199.0
MEX,Mexico,2014,5.0
MEX,Mexico,2014,8.0
MEX,Mexico,2014,5.66
MEX,Mexico,2014,2.0
MEX,Mexico,2014,0.04
MEX,Mexico,2014,1.66
MEX,Mexico,2014,0.0
MEX,Mexico,2014,0.45
MEX,Mexico,2014,0.07
MEX,Mexico,2014,5.7
MEX,Mexico,2014,2.28
MEX,Mexico,2014,0.0
MEX,Mexico,2014,0.01
MEX,Mexico,2014,0.46
MEX,Mexico,2014,0.07
MEX,Mexico,2014,9.56
MEX,Mexico,2014,2.28
MEX,Mexico,2014,0.07
MEX,Mexico,2014,1.73
MEX,Mexico,2014,7.55
MEX,Mexico,2015,14.0
MEX,Mexico,2015,669.0
MEX,Mexico,2015,53.0
MEX,Mexico,2015,0.0
MEX,Mexico,2015,218.0
MEX,Mexico,2015,284.0
MEX,Mexico,2015,284.0
MEX,Mexico,2015,268.0
MEX,Mexico,2015,0.0
MEX,Mexico,2015,1194.0
MEX,Mexico,2015,52.0
MEX,Mexico,2015,926.0
MEX,Mexico,2015,1.0
MEX,Mexico,2015,662.0
MEX,Mexico,2015,7.0
MEX,Mexico,2015,204.0
MEX,Mexico,2015,7.0
MEX,Mexico,2015,7.0
MEX,Mexico,2015,5.46
MEX,Mexico,2015,2.21
MEX,Mexico,2015,0.06
MEX,Mexico,2015,1.68
MEX,Mexico,2015,0.0
MEX,Mexico,2015,0.43
MEX,Mexico,2015,0.06
MEX,Mexico,2015,5.51
MEX,Mexico,2015,2.34
MEX,Mexico,2015,0.0
MEX,Mexico,2015,0.01
MEX,Mexico,2015,0.44
MEX,Mexico,2015,0.06
MEX,Mexico,2015,9.84
MEX,Mexico,2015,2.34
MEX,Mexico,2015,0.12
MEX,Mexico,2015,1.8
MEX,Mexico,2015,7.63
MEX,Mexico,2016,18.0
MEX,Mexico,2016,728.0
MEX,Mexico,2016,55.0
MEX,Mexico,2016,0.0
MEX,Mexico,2016,270.0
MEX,Mexico,2016,312.0
MEX,Mexico,2016,312.0
MEX,Mexico,2016,253.0
MEX,Mexico,2016,0.0
MEX,Mexico,2016,1200.0
MEX,Mexico,2016,54.0
MEX,Mexico,2016,947.0
MEX,Mexico,2016,1.0
MEX,Mexico,2016,722.0
MEX,Mexico,2016,7.0
MEX,Mexico,2016,252.0
MEX,Mexico,2016,6.0
MEX,Mexico,2016,7.0
MEX,Mexico,2016,5.88
MEX,Mexico,2016,2.06
MEX,Mexico,2016,0.05
MEX,Mexico,2016,2.05
MEX,Mexico,2016,0.0
MEX,Mexico,2016,0.44
MEX,Mexico,2016,0.06
MEX,Mexico,2016,5.93
MEX,Mexico,2016,2.54
MEX,Mexico,2016,0.0
MEX,Mexico,2016,0.01
MEX,Mexico,2016,0.45
MEX,Mexico,2016,0.06
MEX,Mexico,2016,9.78
MEX,Mexico,2016,2.54
MEX,Mexico,2016,0.15
MEX,Mexico,2016,2.2
MEX,Mexico,2016,7.72
MEX,Mexico,2017,25.0
MEX,Mexico,2017,731.0
MEX,Mexico,2017,54.0
MEX,Mexico,2017,0.0
MEX,Mexico,2017,314.0
MEX,Mexico,2017,328.0
MEX,Mexico,2017,328.0
MEX,Mexico,2017,267.0
MEX,Mexico,2017,0.0
MEX,Mexico,2017,1237.0
MEX,Mexico,2017,53.0
MEX,Mexico,2017,970.0
MEX,Mexico,2017,1.0
MEX,Mexico,2017,722.0
MEX,Mexico,2017,15.0
MEX,Mexico,2017,289.0
MEX,Mexico,2017,9.0
MEX,Mexico,2017,15.0
MEX,Mexico,2017,0.01
MEX,Mexico,2017,5.82
MEX,Mexico,2017,2.15
MEX,Mexico,2017,0.07
MEX,Mexico,2017,2.33
MEX,Mexico,2017,0.0
MEX,Mexico,2017,0.43
MEX,Mexico,2017,5.89
MEX,Mexico,2017,2.64
MEX,Mexico,2017,0.0
MEX,Mexico,2017,0.44
MEX,Mexico,2017,0.12
MEX,Mexico,2017,9.97
MEX,Mexico,2017,0.12
MEX,Mexico,2017,2.64
MEX,Mexico,2017,0.2
MEX,Mexico,2017,2.53
MEX,Mexico,2017,7.82
MEX,Mexico,2018,24.0
MEX,Mexico,2018,742.0
MEX,Mexico,2018,53.0
MEX,Mexico,2018,0.0
MEX,Mexico,2018,267.0
MEX,Mexico,2018,320.0
MEX,Mexico,2018,320.0
MEX,Mexico,2018,278.0
MEX,Mexico,2018,0.0
MEX,Mexico,2018,1211.0
MEX,Mexico,2018,52.0
MEX,Mexico,2018,933.0
MEX,Mexico,2018,1.0
MEX,Mexico,2018,731.0
MEX,Mexico,2018,27.0
MEX,Mexico,2018,243.0
MEX,Mexico,2018,11.0
MEX,Mexico,2018,27.0
MEX,Mexico,2018,0.01
MEX,Mexico,2018,5.83
MEX,Mexico,2018,2.22
MEX,Mexico,2018,0.09
MEX,Mexico,2018,1.94
MEX,Mexico,2018,0.0
MEX,Mexico,2018,0.41
MEX,Mexico,2018,5.92
MEX,Mexico,2018,2.55
MEX,Mexico,2018,0.0
MEX,Mexico,2018,0.42
MEX,Mexico,2018,0.22
MEX,Mexico,2018,9.66
MEX,Mexico,2018,0.22
MEX,Mexico,2018,2.55
MEX,Mexico,2018,0.19
MEX,Mexico,2018,2.13
MEX,Mexico,2018,7.44
MEX,Mexico,2019,815.0
MEX,Mexico,2019,46.0
MEX,Mexico,2019,0.0
MEX,Mexico,2019,267.0
MEX,Mexico,2019,365.0
MEX,Mexico,2019,368.0
MEX,Mexico,2019,304.0
MEX,Mexico,2019,22.0
MEX,Mexico,2019,3.0
MEX,Mexico,2019,1323.0
MEX,Mexico,2019,45.0
MEX,Mexico,2019,1019.0
MEX,Mexico,2019,1.0
MEX,Mexico,2019,802.0
MEX,Mexico,2019,27.0
MEX,Mexico,2019,245.0
MEX,Mexico,2019,13.0
MEX,Mexico,2019,27.0
MEX,Mexico,2019,0.01
MEX,Mexico,2019,6.34
MEX,Mexico,2019,2.4
MEX,Mexico,2019,0.1
MEX,Mexico,2019,1.94
MEX,Mexico,2019,0.0
MEX,Mexico,2019,0.36
MEX,Mexico,2019,6.44
MEX,Mexico,2019,2.88
MEX,Mexico,2019,0.02
MEX,Mexico,2019,0.36
MEX,Mexico,2019,0.21
MEX,Mexico,2019,10.45
MEX,Mexico,2019,0.21
MEX,Mexico,2019,2.91
MEX,Mexico,2019,0.17
MEX,Mexico,2019,2.11
MEX,Mexico,2019,8.05
NLD,Netherlands,2000,3.0
NLD,Netherlands,2000,3.0
NLD,Netherlands,2000,0.19
NLD,Netherlands,2000,0.19
NLD,Netherlands,2004,116.0
NLD,Netherlands,2004,101.0
NLD,Netherlands,2004,101.0
NLD,Netherlands,2004,116.0
NLD,Netherlands,2004,6.2
NLD,Netherlands,2004,6.2
NLD,Netherlands,2004,7.12
NLD,Netherlands,2004,7.12
NLD,Netherlands,2005,134.0
NLD,Netherlands,2005,107.0
NLD,Netherlands,2005,16.0
NLD,Netherlands,2005,107.0
NLD,Netherlands,2005,134.0
NLD,Netherlands,2005,63.0
NLD,Netherlands,2005,63.0
NLD,Netherlands,2005,16.0
NLD,Netherlands,2005,3.86
NLD,Netherlands,2005,6.56
NLD,Netherlands,2005,0.98
NLD,Netherlands,2005,6.56
NLD,Netherlands,2005,8.21
NLD,Netherlands,2005,8.21
NLD,Netherlands,2005,3.86
NLD,Netherlands,2005,0.98
NLD,Netherlands,2006,137.0
NLD,Netherlands,2006,128.0
NLD,Netherlands,2006,128.0
NLD,Netherlands,2006,137.0
NLD,Netherlands,2006,7.83
NLD,Netherlands,2006,7.83
NLD,Netherlands,2006,8.38
NLD,Netherlands,2006,8.38
NLD,Netherlands,2007,128.0
NLD,Netherlands,2007,125.0
NLD,Netherlands,2007,130.0
NLD,Netherlands,2007,27.0
NLD,Netherlands,2007,130.0
NLD,Netherlands,2007,125.0
NLD,Netherlands,2007,128.0
NLD,Netherlands,2007,27.0
NLD,Netherlands,2007,7.94
NLD,Netherlands,2007,7.63
NLD,Netherlands,2007,1.65
NLD,Netherlands,2007,7.63
NLD,Netherlands,2007,7.81
NLD,Netherlands,2007,7.81
NLD,Netherlands,2007,7.94
NLD,Netherlands,2007,1.65
NLD,Netherlands,2008,168.0
NLD,Netherlands,2008,5.0
NLD,Netherlands,2008,166.0
NLD,Netherlands,2008,171.0
NLD,Netherlands,2008,40.0
NLD,Netherlands,2008,171.0
NLD,Netherlands,2008,0.0
NLD,Netherlands,2008,171.0
NLD,Netherlands,2008,163.0
NLD,Netherlands,2008,5.0
NLD,Netherlands,2008,40.0
NLD,Netherlands,2008,0.0
NLD,Netherlands,2008,10.4
NLD,Netherlands,2008,10.4
NLD,Netherlands,2008,2.43
NLD,Netherlands,2008,0.0
NLD,Netherlands,2008,10.09
NLD,Netherlands,2008,0.3
NLD,Netherlands,2008,0.3
NLD,Netherlands,2008,10.22
NLD,Netherlands,2008,0.0
NLD,Netherlands,2008,9.91
NLD,Netherlands,2008,10.4
NLD,Netherlands,2008,2.43
NLD,Netherlands,2009,186.0
NLD,Netherlands,2009,4.0
NLD,Netherlands,2009,177.0
NLD,Netherlands,2009,176.0
NLD,Netherlands,2009,44.0
NLD,Netherlands,2009,176.0
NLD,Netherlands,2009,0.0
NLD,Netherlands,2009,181.0
NLD,Netherlands,2009,182.0
NLD,Netherlands,2009,4.0
NLD,Netherlands,2009,44.0
NLD,Netherlands,2009,0.0
NLD,Netherlands,2009,10.65
NLD,Netherlands,2009,10.95
NLD,Netherlands,2009,2.66
NLD,Netherlands,2009,10.71
NLD,Netherlands,2009,0.24
NLD,Netherlands,2009,0.24
NLD,Netherlands,2009,11.25
NLD,Netherlands,2009,0.0
NLD,Netherlands,2009,0.0
NLD,Netherlands,2009,11.01
NLD,Netherlands,2009,10.65
NLD,Netherlands,2009,2.66
NLD,Netherlands,2010,11.0
NLD,Netherlands,2010,192.0
NLD,Netherlands,2010,179.0
NLD,Netherlands,2010,40.0
NLD,Netherlands,2010,179.0
NLD,Netherlands,2010,0.0
NLD,Netherlands,2010,203.0
NLD,Netherlands,2010,205.0
NLD,Netherlands,2010,194.0
NLD,Netherlands,2010,11.0
NLD,Netherlands,2010,40.0
NLD,Netherlands,2010,0.0
NLD,Netherlands,2010,10.77
NLD,Netherlands,2010,12.22
NLD,Netherlands,2010,2.41
NLD,Netherlands,2010,11.56
NLD,Netherlands,2010,0.66
NLD,Netherlands,2010,0.66
NLD,Netherlands,2010,12.34
NLD,Netherlands,2010,0.0
NLD,Netherlands,2010,0.0
NLD,Netherlands,2010,11.68
NLD,Netherlands,2010,10.77
NLD,Netherlands,2010,2.41
NLD,Netherlands,2011,14.0
NLD,Netherlands,2011,201.0
NLD,Netherlands,2011,179.0
NLD,Netherlands,2011,52.0
NLD,Netherlands,2011,179.0
NLD,Netherlands,2011,0.0
NLD,Netherlands,2011,215.0
NLD,Netherlands,2011,209.0
NLD,Netherlands,2011,201.0
NLD,Netherlands,2011,8.0
NLD,Netherlands,2011,52.0
NLD,Netherlands,2011,0.0
